acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,db_host_cpu,web_host_cpu,Time,class,db_host_mem,httperf_num,httperf_per,request_rate,stress_ng_cpu,total_time,web_host_mem
26.0298,41.3791,62.8935,1.5726,18.9,42.1,1602408379,0.0,89.6276,50000,0.002,1100.0,0,3.3,49.0241
26.6503,41.4035,60.2009,1.5539,16.9,40.7,1602408392,0.0,89.5938,50000,0.002,1100.0,0,3.3,49.0335
5.7091,40.6949,9.8154,1.5363,28.8,14.7,1602408951,0.0,90.6977,3125,0.032,238.9,0,1.3,49.9285
5.9098,40.6996,16.0952,1.5365,7.2,12.3,1602408964,0.0,90.6937,3125,0.032,238.9,0,1.3,49.9227
6.8831,40.7039,13.208,1.5365,7.3,13.0,1602408977,0.0,90.6929,3125,0.032,238.9,0,1.3,49.9258
12.2553,40.8739,14.6463,1.5365,7.1,10.4,1602408990,0.0,89.9087,3125,0.032,238.9,0,1.3,49.9241
6.323,40.8814,11.8968,1.5365,6.7,12.2,1602409003,0.0,89.8681,3125,0.032,238.9,0,1.3,49.073
7.3425,40.8888,14.3546,1.4999,6.6,11.3,1602409016,0.0,89.8512,3125,0.032,238.9,0,1.3,49.0286
6.7158,40.8834,11.331,1.5001,6.3,10.4,1602409029,0.0,89.8245,3125,0.032,238.9,0,1.3,49.0216
5.6283,40.891,12.1791,1.2865,5.9,9.6,1602409042,0.0,89.7957,3125,0.032,238.9,0,1.3,48.7536
4.1501,39.863,9.5708,1.3412,8.0,15.1,1602409588,0.0,90.8698,6250,0.016,469.4,0,1.5,49.8726
13.1163,39.9741,31.9211,1.3459,11.3,23.5,1602409601,0.0,90.8775,6250,0.016,469.4,0,1.5,49.8727
14.2104,39.9827,30.4687,1.3409,10.3,22.6,1602409614,0.0,90.8656,6250,0.016,469.4,0,1.5,49.0204
11.6654,39.9919,26.1043,1.3531,17.3,19.9,1602409627,0.0,89.9761,6250,0.016,469.4,0,1.5,49.0555
12.8465,40.0002,27.5031,1.3824,10.2,21.0,1602409640,0.0,89.975,6250,0.016,469.4,0,1.5,49.0793
18.9336,40.166,24.1294,1.3578,19.7,20.4,1602409653,0.0,89.9685,6250,0.016,469.4,0,1.5,49.0339
12.8839,40.1712,25.6842,1.3768,9.7,20.9,1602409666,0.0,89.9574,6250,0.016,469.4,0,1.5,49.0656
11.8111,40.1728,28.0954,1.3832,10.1,21.0,1602409679,0.0,89.9253,6250,0.016,469.4,0,1.5,49.0415
4.4941,40.4108,9.4514,1.4134,17.5,13.3,1602410238,0.0,91.3171,9375,0.012,631.5,0,1.7,50.3727
19.4222,40.397,38.5026,1.4924,13.8,27.0,1602410251,0.0,91.337,9375,0.012,631.5,0,1.7,50.4834
14.678,40.4238,32.6202,1.4071,12.6,27.3,1602410264,0.0,91.3507,9375,0.012,631.5,0,1.7,50.3638
15.852,40.6677,33.4331,1.4243,12.4,25.1,1602410277,0.0,90.5343,9375,0.012,631.5,0,1.7,50.4016
14.8362,40.6917,33.8584,1.4002,12.7,25.1,1602410290,0.0,90.5431,9375,0.012,631.5,0,1.7,50.3718
16.9017,40.7363,35.1649,1.4067,12.7,26.8,1602410303,0.0,90.5704,9375,0.012,631.5,0,1.7,49.482
15.3723,40.7808,34.8369,1.37,13.5,26.6,1602410316,0.0,90.6153,9375,0.012,631.5,0,1.7,49.4314
21.0569,41.0829,35.763,1.3941,25.4,25.9,1602410329,0.0,90.5678,9375,0.012,631.5,0,1.7,49.4493
17.7881,41.1077,36.1341,1.4561,13.1,27.4,1602410342,0.0,90.5038,9375,0.012,631.5,0,1.7,49.4996
12.6882,41.1106,27.1316,1.3763,16.8,37.3,1602410966,0.0,91.7981,12500,0.008,939.2,0,2.5,50.5697
26.4215,40.9744,64.14,1.4796,24.9,37.4,1602410979,0.0,91.8111,12500,0.008,939.2,0,2.5,50.6586
26.1294,41.0502,46.3961,1.4984,18.2,36.7,1602410992,0.0,90.9826,12500,0.008,939.2,0,2.5,49.7702
25.8787,41.1483,58.6527,1.4854,19.2,37.9,1602411005,0.0,90.9812,12500,0.008,939.2,0,2.5,49.8024
29.4823,41.4314,47.0486,1.4555,16.9,36.8,1602411018,0.0,90.97,12500,0.008,939.2,0,2.5,49.7825
26.2851,41.4489,51.7333,1.4925,18.3,39.5,1602411031,0.0,90.9572,12500,0.008,939.2,0,2.5,49.8253
25.1651,41.4913,57.2758,1.4367,18.7,38.3,1602411044,0.0,90.9326,12500,0.008,939.2,0,2.5,49.7347
26.7521,41.691,49.4535,1.5232,17.7,35.9,1602411057,0.0,90.8694,12500,0.008,939.2,0,2.5,49.7705
18.5981,40.9441,46.609,1.575,21.2,42.7,1602411616,0.0,92.1132,50000,0.002,1099.2,0,3.4,51.1469
29.1669,41.0011,63.6162,1.5355,26.4,45.1,1602411629,0.0,92.1132,50000,0.002,1099.2,0,3.4,51.0999
22.3619,41.1669,72.1837,1.5646,18.4,47.3,1602411642,0.0,92.1209,50000,0.002,1099.2,0,3.4,51.1316
28.9978,41.2041,66.9892,1.5169,26.5,42.0,1602411655,0.0,91.2929,50000,0.002,1099.2,0,3.4,51.089
31.1947,41.354,59.8278,1.554,22.0,46.4,1602411668,0.0,91.2995,50000,0.002,1099.2,0,3.4,51.1085
29.1201,41.5128,61.7232,1.5228,22.4,47.2,1602411681,0.0,91.2982,50000,0.002,1099.2,0,3.4,50.1429
33.614,41.8014,66.1609,1.5411,28.7,43.9,1602411694,0.0,91.2928,50000,0.002,1099.2,0,3.4,50.162
27.6222,41.8202,56.3509,1.5899,18.1,39.5,1602411707,0.0,91.2579,50000,0.002,1099.2,0,3.4,50.2259
4.3877,41.1831,7.8608,1.6026,17.0,11.6,1602412266,0.0,92.782,3125,0.032,238.9,0,1.3,51.456
6.2864,41.1901,14.8075,1.6027,7.1,11.0,1602412279,0.0,92.7856,3125,0.032,238.9,0,1.3,51.4569
6.0488,41.1977,15.1502,1.6042,6.9,12.6,1602412292,0.0,92.7842,3125,0.032,238.9,0,1.3,51.4637
7.2925,41.2036,13.4527,1.4694,6.9,13.0,1602412305,0.0,92.7861,3125,0.032,238.9,0,1.3,50.4439
11.691,41.3168,12.264,1.4752,8.1,11.2,1602412318,0.0,91.9203,3125,0.032,238.9,0,1.3,50.4407
6.8365,41.3282,13.8653,1.3043,7.4,12.1,1602412331,0.0,91.9082,3125,0.032,238.9,0,1.3,50.2492
6.8269,41.3235,12.4726,1.3043,7.4,10.9,1602412344,0.0,91.8922,3125,0.032,238.9,0,1.3,50.236
7.3031,41.3355,13.397,1.3043,6.9,10.3,1602412357,0.0,91.8538,3125,0.032,238.9,0,1.3,50.191
3.548,40.5433,6.5811,1.33,6.2,10.0,1602412903,0.0,92.9561,6250,0.016,469.4,0,1.5,51.3952
11.2065,40.5563,28.1984,1.341,10.9,22.7,1602412916,0.0,92.9576,6250,0.016,469.4,0,1.5,51.4171
18.0016,40.6349,29.5303,1.3283,10.4,19.3,1602412929,0.0,92.1652,6250,0.016,469.4,0,1.5,51.3996
11.6293,40.6437,28.5572,1.3772,23.0,20.7,1602412942,0.0,92.0856,6250,0.016,469.4,0,1.5,51.4406
11.1137,40.6358,26.9894,1.3527,9.9,20.3,1602412955,0.0,92.0983,6250,0.016,469.4,0,1.5,50.5535
10.9235,40.6581,27.5045,1.3648,9.7,19.4,1602412968,0.0,92.0805,6250,0.016,469.4,0,1.5,50.5598
16.9606,40.7923,30.3401,1.3713,19.8,21.8,1602412981,0.0,92.0815,6250,0.016,469.4,0,1.5,50.5594
12.8128,40.8015,27.1326,1.3729,10.6,21.2,1602412994,0.0,92.0703,6250,0.016,469.4,0,1.5,50.5604
5.7492,40.9903,11.0788,1.4723,18.4,7.7,1602413553,0.0,93.5219,9375,0.012,631.5,0,1.7,51.5687
17.6071,41.0086,37.854,1.3992,13.5,28.4,1602413566,0.0,93.522,9375,0.012,631.5,0,1.7,51.4933
15.6265,41.0196,36.4526,1.3816,12.7,27.2,1602413579,0.0,93.5333,9375,0.012,631.5,0,1.7,51.5026
15.7133,41.0141,39.5214,1.3886,12.2,27.4,1602413592,0.0,92.6906,9375,0.012,631.5,0,1.7,50.6615
21.8526,41.1768,36.3863,1.3884,12.0,27.2,1602413605,0.0,92.6995,9375,0.012,631.5,0,1.7,50.6274
15.3398,41.1871,31.983,1.4186,12.6,26.5,1602413618,0.0,92.6902,9375,0.012,631.5,0,1.7,50.6194
15.6643,41.192,37.3396,1.377,12.2,26.9,1602413631,0.0,92.6729,9375,0.012,631.5,0,1.7,50.5831
13.5936,41.2,36.4504,1.3757,12.4,27.0,1602413644,0.0,92.6706,9375,0.012,631.5,0,1.7,50.5927
17.1912,41.2795,40.7313,1.3576,26.4,27.2,1602413657,0.0,92.627,9375,0.012,631.5,0,1.7,50.5782
17.7716,41.0358,25.5886,1.3517,16.0,32.8,1602414281,0.0,93.7239,12500,0.008,939.2,0,2.3,51.6627
22.5912,41.0339,55.4957,1.516,17.3,37.6,1602414294,0.0,93.7138,12500,0.008,939.2,0,2.3,51.8405
23.9423,41.0544,58.3333,1.516,16.5,38.0,1602414307,0.0,92.8585,12500,0.008,939.2,0,2.3,50.9732
22.9878,41.0775,48.6698,1.4855,18.6699,43.1,1602414320,0.0,92.8456,12500,0.008,939.2,0,2.3,50.9368
29.0655,41.2028,52.2909,1.4805,18.3,38.1,1602414333,0.0,92.835,12500,0.008,939.2,0,2.3,50.9611
23.4436,41.3963,56.6135,1.4794,17.5,39.3,1602414346,0.0,92.8234,12500,0.008,939.2,0,2.3,50.9325
26.7556,41.4047,57.9604,1.4256,17.2,38.9,1602414359,0.0,92.8145,12500,0.008,939.2,0,2.3,50.8882
24.3287,41.4327,52.4788,1.4975,18.1,37.0,1602414372,0.0,92.7483,12500,0.008,939.2,0,2.3,50.9383
14.1568,41.3286,36.1989,1.5771,18.3,50.7,1602414931,0.0,94.012,50000,0.002,1098.1,0,3.6,52.1709
28.4568,41.3631,61.9265,1.5051,21.4,46.5,1602414944,0.0,94.0197,50000,0.002,1098.1,0,3.6,52.0922
30.6231,41.4024,67.6971,1.5595,21.6,46.2,1602414957,0.0,93.1179,50000,0.002,1098.1,0,3.6,52.1547
35.7844,41.2516,66.618,1.5347,19.2,42.5,1602414970,0.0,93.1374,50000,0.002,1098.1,0,3.6,52.1263
26.722,41.2659,57.9371,1.5469,18.8,36.0,1602414983,0.0,93.1356,50000,0.002,1098.1,0,3.6,51.2612
33.0622,41.3617,56.9642,1.5532,21.5,42.5,1602414996,0.0,93.1352,50000,0.002,1098.1,0,3.6,51.2266
26.8862,41.4135,64.0957,1.572,20.5,47.5,1602415009,0.0,93.1312,50000,0.002,1098.1,0,3.6,51.2456
34.7028,41.7385,67.8277,1.5288,30.4,46.1,1602415022,0.0,93.114,50000,0.002,1098.1,0,3.6,51.2165
9.9566,41.3939,5.3796,1.5903,42.4,9.6,1602415581,0.0,94.162,3125,0.032,238.9,0,1.3,52.4102
6.6086,41.3965,13.469,1.5903,7.2,12.0,1602415594,0.0,94.1653,3125,0.032,238.9,0,1.3,52.4135
6.8237,41.4034,13.25,1.5601,6.7,12.7,1602415607,0.0,94.1639,3125,0.032,238.9,0,1.3,51.7745
7.4894,41.4068,16.3595,1.5604,7.2,20.5,1602415620,0.0,94.1603,3125,0.032,238.9,0,1.3,51.473
6.5388,41.4146,13.6179,1.3105,7.1,11.8,1602415633,0.0,93.3051,3125,0.032,238.9,0,1.3,51.1937
10.4787,41.4925,13.6437,1.3159,6.9,11.7,1602415646,0.0,93.3191,3125,0.032,238.9,0,1.3,51.1944
6.8505,41.4953,13.398,1.3171,6.4,11.1,1602415659,0.0,93.2971,3125,0.032,238.9,0,1.3,51.1827
5.9535,41.5031,11.0026,1.3173,6.4,11.6,1602415672,0.0,93.2752,3125,0.032,238.9,0,1.3,51.1491
3.094,40.8449,7.8586,1.3262,6.5,10.0,1602416218,0.0,94.4457,6250,0.016,469.4,0,1.5,52.1287
12.7344,40.8561,31.3251,1.3839,10.4,22.0,1602416231,0.0,94.4556,6250,0.016,469.4,0,1.5,52.2102
12.899,40.8693,26.9591,1.3899,9.7,20.9,1602416244,0.0,94.4603,6250,0.016,469.4,0,1.5,52.1589
15.0127,40.9556,28.3519,1.3602,21.3,21.6,1602416257,0.0,93.5869,6250,0.016,469.4,0,1.5,51.3239
13.4158,40.9699,29.3108,1.3493,9.8,20.7,1602416270,0.0,93.5898,6250,0.016,469.4,0,1.5,51.3195
11.7369,40.9889,24.4012,1.3657,9.9,20.5,1602416283,0.0,93.5687,6250,0.016,469.4,0,1.5,51.298
10.9524,41.0078,26.9679,1.3725,10.2,20.8,1602416296,0.0,93.5655,6250,0.016,469.4,0,1.5,51.3097
12.4202,41.0207,26.4419,1.349,10.1,21.3,1602416309,0.0,93.5587,6250,0.016,469.4,0,1.5,51.2997
15.0573,41.1142,14.7999,1.4488,41.2,6.5,1602416868,0.0,94.6275,9375,0.012,631.5,0,1.7,52.5203
15.3733,41.1267,38.5241,1.3809,13.9,29.8,1602416881,0.0,94.6362,9375,0.012,631.5,0,1.7,52.4617
16.4177,41.134,37.3371,1.4056,12.6,27.3,1602416894,0.0,94.6407,9375,0.012,631.5,0,1.7,52.4909
16.7946,41.1472,39.3023,1.3748,12.9,39.9,1602416907,0.0,93.7533,9375,0.012,631.5,0,1.7,51.6145
13.7851,41.1512,35.1723,1.4056,12.2,24.5,1602416920,0.0,93.7498,9375,0.012,631.5,0,1.7,51.6455
24.8603,41.305,36.6443,1.3816,13.0,27.1,1602416933,0.0,93.7553,9375,0.012,631.5,0,1.7,51.6452
15.5032,41.3159,37.6266,1.3695,12.5,26.3,1602416946,0.0,93.7273,9375,0.012,631.5,0,1.7,51.6001
15.301,41.3202,37.1698,1.3639,12.3,25.6,1602416959,0.0,93.7134,9375,0.012,631.5,0,1.7,51.5941
16.8374,41.3425,36.4075,1.4053,13.1,27.7,1602416972,0.0,93.6744,9375,0.012,631.5,0,1.7,51.6117
6.9728,41.4967,16.4446,1.4121,11.6,23.3,1602417596,0.0,94.8668,12500,0.008,939.2,0,2.2,52.7976
24.3492,41.5323,55.144,1.509,37.0,38.7,1602417609,0.0,94.8813,12500,0.008,939.2,0,2.2,52.9028
20.899,41.5877,51.7055,1.4781,16.9,36.8,1602417622,0.0,94.0313,12500,0.008,939.2,0,2.2,52.8679
21.1316,41.5878,54.3909,1.5088,16.8,37.2,1602417635,0.0,94.0173,12500,0.008,939.2,0,2.2,51.9882
23.8096,41.6492,46.5224,1.521,17.5,36.7,1602417648,0.0,94.0339,12500,0.008,939.2,0,2.2,52.0162
23.648,41.7589,47.4855,1.5508,20.1,38.0,1602417661,0.0,94.0276,12500,0.008,939.2,0,2.2,52.0319
34.5545,41.959,59.3887,1.5206,27.5,39.0,1602417674,0.0,94.0154,12500,0.008,939.2,0,2.2,52.0005
23.4896,41.9772,52.3897,1.5291,16.9,37.7,1602417687,0.0,93.9697,12500,0.008,939.2,0,2.2,52.0098
9.4032,41.828,25.9497,1.5152,16.2,35.3,1602418246,0.0,95.0182,50000,0.002,1098.7,0,3.2,53.1951
29.0233,41.8433,60.7658,1.529,19.4,40.1,1602418259,0.0,95.0338,50000,0.002,1098.7,0,3.2,53.2202
30.0673,41.8915,68.5622,1.5093,21.5,43.7,1602418272,0.0,95.0602,50000,0.002,1098.7,0,3.2,53.2103
31.3485,41.9086,66.313,1.5342,20.7,47.5,1602418285,0.0,94.1963,50000,0.002,1098.7,0,3.2,53.2161
35.3643,42.0326,58.647,1.4986,18.5,45.4,1602418298,0.0,94.2169,50000,0.002,1098.7,0,3.2,53.1938
24.7255,42.0486,67.7847,1.5013,18.8,41.3,1602418311,0.0,94.2115,50000,0.002,1098.7,0,3.2,52.2947
29.6712,42.0718,71.1214,1.5337,21.5,48.2,1602418324,0.0,94.2106,50000,0.002,1098.7,0,3.2,52.3169
31.3189,42.1633,69.5067,1.5457,20.5,47.3,1602418337,0.0,94.1781,50000,0.002,1098.7,0,3.2,52.3269
4.354,41.9314,7.2274,1.5886,5.3,6.5,1602418896,0.0,95.1929,3125,0.032,238.9,0,1.3,53.6164
7.4668,41.856,14.9205,1.5402,7.6,12.7,1602418909,0.0,95.2015,3125,0.032,238.9,0,1.3,53.5698
6.4308,41.89,12.2955,1.5402,7.8,12.6,1602418922,0.0,94.5649,3125,0.032,238.9,0,1.3,53.5681
7.912,41.8932,17.0908,1.3322,7.6,14.6,1602418935,0.0,94.342,3125,0.032,238.9,0,1.3,53.3347
5.2884,41.9015,12.4015,1.3325,6.7,14.7,1602418948,0.0,94.333,3125,0.032,238.9,0,1.3,53.329
6.843,41.9098,14.107,1.3203,7.4,12.8,1602418961,0.0,94.3261,3125,0.032,238.9,0,1.3,53.2979
10.6915,41.9993,13.7821,1.3205,14.1,11.9,1602418974,0.0,94.3257,3125,0.032,238.9,0,1.3,52.3879
6.8891,42.0048,12.3973,1.3266,7.5,11.1,1602418987,0.0,94.2988,3125,0.032,238.9,0,1.3,52.3677
6.5347,41.6033,10.3557,1.3211,34.1,39.9,1602419533,0.0,95.4483,6250,0.016,469.4,0,1.5,53.4134
11.3759,41.6104,30.2999,1.3324,10.7,22.0,1602419546,0.0,95.4399,6250,0.016,469.4,0,1.5,53.4368
14.6701,41.6166,29.2942,1.3594,11.1,23.0,1602419559,0.0,95.4299,6250,0.016,469.4,0,1.5,53.4716
12.8226,41.6184,30.1329,1.3476,22.7,22.3,1602419572,0.0,94.5341,6250,0.016,469.4,0,1.5,53.4826
17.0439,41.7036,26.5752,1.3587,10.6,22.7,1602419585,0.0,94.5393,6250,0.016,469.4,0,1.5,52.567
12.2672,41.7068,24.2055,1.3586,9.6,19.3,1602419598,0.0,94.5155,6250,0.016,469.4,0,1.5,52.5624
12.6771,41.7079,29.085,1.336,10.4,21.8,1602419611,0.0,94.4969,6250,0.016,469.4,0,1.5,52.5236
12.0322,41.717,26.6217,1.3714,10.3,20.9,1602419624,0.0,94.4807,6250,0.016,469.4,0,1.5,52.5585
10.2678,41.7086,20.8705,1.4719,41.4,14.2,1602420183,0.0,95.3287,9375,0.012,631.5,0,1.7,53.7157
19.5001,41.6252,33.4708,1.3802,12.8,27.3,1602420196,0.0,95.3295,9375,0.012,631.5,0,1.7,53.6315
17.8081,41.6287,35.281,1.4109,12.4,25.9,1602420209,0.0,95.3351,9375,0.012,631.5,0,1.7,53.6608
16.8363,41.6374,33.6795,1.3678,13.5,27.1,1602420222,0.0,94.4557,9375,0.012,631.5,0,1.7,52.7079
13.8132,41.6458,35.9804,1.3625,11.7,25.9,1602420235,0.0,94.4569,9375,0.012,631.5,0,1.7,52.7224
15.7636,41.6683,36.2231,1.3686,13.2,26.7,1602420248,0.0,94.4445,9375,0.012,631.5,0,1.7,52.7232
19.8618,41.8096,32.2748,1.3804,12.2,26.4,1602420261,0.0,94.4416,9375,0.012,631.5,0,1.7,52.7004
18.1027,41.8181,39.6701,1.3618,12.8,27.1,1602420274,0.0,94.4285,9375,0.012,631.5,0,1.7,52.6927
15.229,41.8325,38.8602,1.3505,12.7,27.1,1602420287,0.0,94.4019,9375,0.012,631.5,0,1.7,52.669
6.1008,41.804,10.2187,1.51,6.4,20.0,1602420911,0.0,95.418,12500,0.008,939.2,0,2.3,53.7191
20.4317,41.8074,52.8648,1.4713,36.3,40.8,1602420924,0.0,95.4182,12500,0.008,939.2,0,2.3,53.7153
32.4902,41.8549,48.4774,1.533,34.2,36.9,1602420937,0.0,94.5474,12500,0.008,939.2,0,2.3,53.755
24.6047,41.8632,58.8486,1.5147,16.9,36.4,1602420950,0.0,94.5378,12500,0.008,939.2,0,2.3,53.7332
22.338,41.8667,52.4219,1.5266,17.2,38.9,1602420963,0.0,94.5265,12500,0.008,939.2,0,2.3,52.889
23.1563,41.9026,54.5742,1.4348,18.5,37.1,1602420976,0.0,94.4973,12500,0.008,939.2,0,2.3,52.7977
28.1469,41.9773,52.2374,1.5207,20.1,38.6,1602420989,0.0,94.48,12500,0.008,939.2,0,2.3,52.8859
33.3312,42.197,57.2112,1.5264,17.0,39.1,1602421002,0.0,94.4314,12500,0.008,939.2,0,2.3,52.8773
22.0954,41.8817,21.8849,1.5757,9.9,20.4,1602421561,0.0,95.368,50000,0.002,1098.3,0,3.5,53.8716
25.6833,41.8892,62.3512,1.5154,18.0,44.9,1602421574,0.0,95.3654,50000,0.002,1098.3,0,3.5,53.8221
22.4414,41.8978,67.0333,1.5454,19.6,42.3,1602421587,0.0,95.342,50000,0.002,1098.3,0,3.5,53.8412
33.4641,41.9259,69.6538,1.5762,46.6,46.8,1602421600,0.0,94.4567,50000,0.002,1098.3,0,3.5,53.8756
31.8599,41.9489,65.8303,1.5154,21.0,47.2,1602421613,0.0,94.4432,50000,0.002,1098.3,0,3.5,52.9248
26.0845,42.0416,62.3777,1.5518,18.5,46.5,1602421626,0.0,94.4509,50000,0.002,1098.3,0,3.5,52.9635
26.7128,42.0519,58.5293,1.5391,18.2,39.6,1602421639,0.0,94.4378,50000,0.002,1098.3,0,3.5,52.9584
30.1633,42.1133,63.5169,1.5435,22.6,39.4,1602421652,0.0,94.4093,50000,0.002,1098.3,0,3.5,52.9676
9.5831,41.7438,19.0636,1.6374,18.9,9.2,1602422211,0.0,95.3456,3125,0.032,238.9,0,1.3,53.9743
7.1395,41.7263,11.213,1.6378,8.7,13.0,1602422224,0.0,95.3485,3125,0.032,238.9,0,1.3,53.9724
13.5253,41.7616,12.7649,1.6461,27.3,12.2,1602422237,0.0,95.3571,3125,0.032,238.9,0,1.3,53.9837
7.3679,41.7677,15.2763,1.65,8.4,13.4,1602422250,0.0,94.469,3125,0.032,238.9,0,1.3,53.9968
5.245,41.7721,11.7299,1.65,7.0,10.8,1602422263,0.0,94.4605,3125,0.032,238.9,0,1.3,53.9903
6.9108,41.778,14.6554,1.461,7.2,12.4,1602422276,0.0,94.4541,3125,0.032,238.9,0,1.3,52.912
6.2387,41.7814,14.888,1.461,6.9,12.5,1602422289,0.0,94.4466,3125,0.032,238.9,0,1.3,52.9065
10.4976,41.8749,11.3924,1.3084,7.0,11.5,1602422302,0.0,94.4215,3125,0.032,238.9,0,1.3,52.7153
13.2729,41.2906,14.9648,1.3325,63.6,64.6,1602422848,0.0,95.4052,6250,0.016,469.4,0,1.6,53.6245
10.6324,41.2964,22.689,1.3626,10.7,20.6,1602422861,0.0,95.3814,6250,0.016,469.4,0,1.6,53.6399
12.4113,41.3015,29.5763,1.3502,11.0,22.3,1602422874,0.0,95.3673,6250,0.016,469.4,0,1.6,53.6206
12.9746,41.3131,27.4588,1.3624,27.7,35.5,1602422887,0.0,94.7692,6250,0.016,469.4,0,1.6,53.6608
12.1091,41.3213,28.9946,1.3744,10.1,20.4,1602422900,0.0,94.4822,6250,0.016,469.4,0,1.6,52.7714
17.1316,41.376,26.7341,1.3623,10.4,20.7,1602422913,0.0,94.4827,6250,0.016,469.4,0,1.6,52.7612
12.3381,41.382,28.1791,1.3562,10.4,21.9,1602422926,0.0,94.4603,6250,0.016,469.4,0,1.6,52.7719
13.3896,41.3859,26.9507,1.3559,10.3,21.1,1602422939,0.0,94.4519,6250,0.016,469.4,0,1.6,52.7729
12.0866,41.3917,28.0494,1.3801,8.8,17.6,1602422952,0.0,94.4235,6250,0.016,469.4,0,1.6,52.7876
11.1077,41.4064,27.7679,1.3791,12.1,27.4,1602423511,0.0,95.5282,9375,0.012,631.5,0,1.8,53.809
24.4991,41.4303,36.722,1.3839,12.5,27.3,1602423524,0.0,95.5345,9375,0.012,631.5,0,1.8,53.8225
14.4249,41.4457,33.1818,1.4084,13.1,26.2,1602423537,0.0,94.893,9375,0.012,631.5,0,1.8,53.8399
15.2097,41.4529,36.1902,1.384,12.5,27.7,1602423550,0.0,94.6502,9375,0.012,631.5,0,1.8,52.9194
14.6136,41.4643,33.3427,1.3591,14.4,27.8,1602423563,0.0,94.6282,9375,0.012,631.5,0,1.8,52.899
19.7213,41.5073,32.7843,1.3852,15.3,26.7,1602423576,0.0,94.6315,9375,0.012,631.5,0,1.8,52.941
21.5021,41.6156,37.0036,1.3678,12.6,26.2,1602423589,0.0,94.6307,9375,0.012,631.5,0,1.8,52.9215
15.8863,41.6278,37.8572,1.3665,13.0,28.3,1602423602,0.0,94.6123,9375,0.012,631.5,0,1.8,52.8916
17.4644,41.6362,35.5667,1.3786,13.0,28.6,1602423615,0.0,94.5585,9375,0.012,631.5,0,1.8,52.9152
7.6091,41.6983,16.5021,1.5205,4.3,5.8,1602424226,0.0,95.5395,12500,0.008,938.7,0,2.4,54.0235
16.2849,41.706,46.251,1.4771,18.0,40.052,1602424239,0.0,95.542,12500,0.008,938.7,0,2.4,53.9886
23.7876,41.729,50.7381,1.5015,18.6,37.6,1602424252,0.0,95.5284,12500,0.008,938.7,0,2.4,53.4506
34.5747,41.7719,56.4743,1.5076,36.6,37.1,1602424265,0.0,94.6745,12500,0.008,938.7,0,2.4,53.4582
25.705,41.7892,54.8077,1.52,17.6,36.5,1602424278,0.0,94.6722,12500,0.008,938.7,0,2.4,53.4708
26.7903,41.8006,46.0448,1.5501,17.1,36.8,1602424291,0.0,94.67,12500,0.008,938.7,0,2.4,53.4998
26.0161,41.8358,58.1026,1.5137,19.4,40.5,1602424304,0.0,94.6443,12500,0.008,938.7,0,2.4,53.4447
22.916,41.9179,60.6109,1.4956,20.2,37.5,1602424317,0.0,94.6012,12500,0.008,938.7,0,2.4,53.4211
21.1716,41.7222,31.5133,1.5394,5.8,16.7,1602424876,0.0,95.6268,50000,0.002,1098.1,0,3.5,53.9782
28.7028,41.7825,59.9306,1.5331,18.6,46.1,1602424889,0.0,95.6394,50000,0.002,1098.1,0,3.5,53.9985
27.1052,41.7895,75.5176,1.5448,18.1,46.0,1602424902,0.0,95.6318,50000,0.002,1098.1,0,3.5,54.0051
29.2596,41.8117,51.9942,1.5547,23.7,38.6,1602424915,0.0,95.622,50000,0.002,1098.1,0,3.5,54.0249
31.2889,41.8345,67.4542,1.5483,22.6,45.9,1602424928,0.0,94.716,50000,0.002,1098.1,0,3.5,54.0123
40.0358,41.9964,63.0775,1.5512,33.9,43.9,1602424941,0.0,94.7161,50000,0.002,1098.1,0,3.5,53.9903
27.2338,42.0068,65.0983,1.5275,20.8,44.3,1602424954,0.0,94.7057,50000,0.002,1098.1,0,3.5,53.9868
27.6556,42.0202,61.0058,1.5324,18.7,45.3,1602424967,0.0,94.6744,50000,0.002,1098.1,0,3.5,53.9942
29.4888,42.0589,67.1051,1.5446,20.4,39.8,1602424980,0.0,94.6356,50000,0.002,1098.1,0,3.5,53.9861
16.3423,41.8051,37.536,1.5099,5.0,13.1,1602425526,0.0,95.6063,3125,0.032,238.9,0,1.3,53.9993
5.181,41.8105,8.8843,1.5086,7.3,12.0,1602425539,0.0,95.6075,3125,0.032,238.9,0,1.3,53.9994
7.2509,41.8149,14.7311,1.5089,9.7,12.7,1602425552,0.0,95.6,3125,0.032,238.9,0,1.3,54.0082
12.5133,41.8131,13.4378,1.515,27.2,12.9,1602425565,0.0,95.603,3125,0.032,238.9,0,1.3,54.0152
6.6893,41.8161,13.116,1.2769,6.8,10.0,1602425578,0.0,94.7364,3125,0.032,238.9,0,1.3,53.7519
6.8292,41.8222,12.7359,1.2769,7.1,12.3,1602425591,0.0,94.7242,3125,0.032,238.9,0,1.3,53.7389
6.8947,41.827,13.8271,1.2948,7.5,12.7,1602425604,0.0,94.7196,3125,0.032,238.9,0,1.3,53.7532
7.4332,41.8318,12.5251,1.295,6.9,11.3,1602425617,0.0,94.7011,3125,0.032,238.9,0,1.3,53.7318
10.899,41.3102,17.8139,1.3548,11.1,21.1,1602426176,0.0,95.5426,6250,0.016,469.4,0,1.5,53.7249
