acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,host_cpu,Time,class,host_mem,httperf_num,httperf_per,request_rate,interference_wkld_intensity,total_time
34.1604,22.1851,39.3453,1.4822,96.8994,1627840314.0,1.0,29.5506,9375,0.012,627.6,4.0,135.8
29.5063,22.1939,47.3039,1.4832,94.3,1627840327.0,1.0,29.539,9375,0.012,627.6,4.0,135.8
8.6608,22.1989,16.4052,1.4838,40.8,1627840340.0,1.0,29.5355,9375,0.012,614.6,5.0,300.3
32.3033,22.2107,39.873,1.4453,96.6,1627840353.0,1.0,29.522,9375,0.012,614.6,5.0,300.3
29.1834,22.2199,43.3146,1.4095,97.5,1627840366.0,1.0,29.4315,9375,0.012,614.6,5.0,300.3
34.9721,22.24,39.8879,1.4767,98.6,1627840379.0,1.0,29.4638,9375,0.012,614.6,5.0,300.3
33.8742,22.251,42.6698,1.5139,98.9,1627840392.0,1.0,29.5506,9375,0.012,614.6,5.0,300.3
25.6296,22.264,42.8277,1.4287,98.7,1627840405.0,1.0,29.5197,9375,0.012,614.6,5.0,300.3
30.6929,22.2747,35.5764,1.4648,99.9,1627840418.0,1.0,29.6524,9375,0.012,614.6,5.0,300.3
30.2087,22.1973,38.5891,1.4903,98.7,1627840431.0,1.0,29.6589,9375,0.012,614.6,5.0,300.3
33.988,22.2295,41.2881,1.5203,99.2,1627840444.0,1.0,29.7499,9375,0.012,614.6,5.0,300.3
14.0974,22.9246,13.769,1.4108,53.2813,1627843187.0,1.0,28.947,9375,0.012,631.4,1.0,9.6
25.7684,22.9358,38.9966,1.4387,48.0,1627843200.0,1.0,29.632,9375,0.012,631.4,1.0,9.6
24.7222,22.948,42.3652,1.3374,48.9102,1627843213.0,1.0,29.5329,9375,0.012,631.4,1.0,9.6
22.7994,22.9593,40.4632,1.379,48.1,1627843226.0,1.0,29.5562,9375,0.012,631.4,1.0,9.6
29.3911,22.9992,41.1165,1.3492,61.6,1627843239.0,1.0,28.9328,9375,0.012,631.4,1.0,9.6
26.4101,23.0122,39.0273,1.3297,51.4903,1627843252.0,1.0,28.9196,9375,0.012,631.4,1.0,9.6
25.4783,23.0301,35.6926,1.335,50.0,1627843265.0,1.0,28.8881,9375,0.012,631.4,1.0,9.6
24.6107,23.0355,39.3105,1.4148,50.5,1627843278.0,1.0,28.9679,9375,0.012,631.4,1.0,9.6
25.4962,23.0402,43.6051,1.4637,50.5,1627843291.0,1.0,29.0168,9375,0.012,631.4,1.0,9.6
10.6073,23.0585,9.2011,1.4641,37.1,1627843304.0,1.0,28.9585,9375,0.012,631.5,2.0,16.5
31.5339,22.9201,43.7007,1.4325,85.2,1627843317.0,1.0,30.5723,9375,0.012,631.5,2.0,16.5
26.8281,22.9349,45.5027,1.4756,49.5,1627843330.0,1.0,30.5575,9375,0.012,631.5,2.0,16.5
21.0604,22.7945,34.1261,1.4222,49.4,1627843343.0,1.0,30.4947,9375,0.012,631.5,2.0,16.5
25.9876,22.8191,44.0198,1.3904,48.4,1627843356.0,1.0,30.4529,9375,0.012,631.5,2.0,16.5
31.7966,22.8976,41.5688,1.39,49.8,1627843369.0,1.0,30.453,9375,0.012,631.5,2.0,16.5
23.6611,22.9109,42.2715,1.3601,49.0102,1627843382.0,1.0,30.4134,9375,0.012,631.5,2.0,16.5
22.8923,22.9334,38.178,1.3784,48.2,1627843395.0,1.0,29.5196,9375,0.012,631.5,2.0,16.5
25.9098,22.959,42.3609,1.3715,51.4,1627843408.0,1.0,29.5032,9375,0.012,631.5,2.0,16.5
14.0326,22.9628,18.2851,1.3916,11.2,1627843421.0,1.0,29.5063,9375,0.012,630.6,3.0,66.0
27.872,23.009,40.7406,1.3545,76.0,1627843434.0,1.0,29.3348,9375,0.012,630.6,3.0,66.0
27.9383,23.0147,41.5287,1.4456,84.803,1627843447.0,1.0,28.9265,9375,0.012,630.6,3.0,66.0
25.7006,23.0355,44.8497,1.4759,92.1,1627843460.0,1.0,29.0276,9375,0.012,630.6,3.0,66.0
28.8766,23.0535,36.8107,1.489,92.0,1627843473.0,1.0,29.0698,9375,0.012,630.6,3.0,66.0
39.9973,23.0917,48.8663,1.47,95.6991,1627843486.0,1.0,29.1158,9375,0.012,630.6,3.0,66.0
26.4841,23.1035,44.9712,1.4949,91.1,1627843499.0,1.0,29.201,9375,0.012,630.6,3.0,66.0
31.0187,23.1101,43.2197,1.5066,92.3,1627843512.0,1.0,29.2313,9375,0.012,630.6,3.0,66.0
27.4661,23.1274,39.1595,1.47,93.8988,1627843525.0,1.0,29.1831,9375,0.012,630.6,3.0,66.0
18.8763,23.1684,22.4702,1.4705,69.6,1627843551.0,1.0,29.3778,9375,0.012,629.5,4.0,140.9
32.0061,23.1859,42.0003,1.5064,93.2,1627843564.0,1.0,29.2863,9375,0.012,629.5,4.0,140.9
28.7932,23.1962,43.045,1.47,96.1,1627843577.0,1.0,29.1928,9375,0.012,629.5,4.0,140.9
28.1205,23.2035,35.2008,1.4883,94.6,1627843590.0,1.0,29.2842,9375,0.012,629.5,4.0,140.9
27.12,23.2107,43.8781,1.4886,94.3,1627843603.0,1.0,29.3956,9375,0.012,629.5,4.0,140.9
34.6056,23.2437,44.3525,1.446,97.3005,1627843616.0,1.0,29.3159,9375,0.012,629.5,4.0,140.9
29.1852,23.2566,45.1181,1.4522,96.4,1627843629.0,1.0,29.2987,9375,0.012,629.5,4.0,140.9
30.0317,23.2612,37.1828,1.4759,98.0,1627843642.0,1.0,29.3233,9375,0.012,629.5,4.0,140.9
29.0203,23.269,44.4577,1.4942,96.1008,1627843655.0,1.0,29.3453,9375,0.012,629.5,4.0,140.9
10.9584,23.275,17.946,1.4855,51.7,1627843668.0,1.0,29.1631,9375,0.012,620.6,5.0,250.1
31.6862,23.2957,37.9993,1.4294,96.2,1627843681.0,1.0,29.4271,9375,0.012,620.6,5.0,250.1
33.4594,23.3044,42.2648,1.4703,96.2,1627843694.0,1.0,29.4593,9375,0.012,620.6,5.0,250.1
27.7433,23.3084,42.1548,1.4883,98.4,1627843707.0,1.0,29.413,9375,0.012,620.6,5.0,250.1
27.5131,23.3198,38.16,1.4759,98.5003,1627843720.0,1.0,29.4378,9375,0.012,620.6,5.0,250.1
34.0163,23.3394,40.9954,1.5,99.5,1627843733.0,1.0,29.4791,9375,0.012,620.6,5.0,250.1
29.6155,23.3593,36.9819,1.5299,98.8002,1627843746.0,1.0,29.5369,9375,0.012,620.6,5.0,250.1
28.6791,23.3637,45.1757,1.5188,97.7996,1627843759.0,1.0,29.5172,9375,0.012,620.6,5.0,250.1
26.5928,23.3672,42.8872,1.5242,98.8,1627843772.0,1.0,29.5396,9375,0.012,620.6,5.0,250.1
10.8562,24.0859,20.2001,1.4224,85.9,1627846515.0,1.0,30.5407,9375,0.012,631.4,1.0,8.0
28.5342,24.1023,37.4591,1.4576,47.1,1627846528.0,1.0,30.5478,9375,0.012,631.4,1.0,8.0
22.5014,24.109,41.604,1.4637,48.4,1627846541.0,1.0,30.5583,9375,0.012,631.4,1.0,8.0
22.3534,24.1324,34.3586,1.4395,47.7,1627846554.0,1.0,29.9633,9375,0.012,631.4,1.0,8.0
25.2122,24.139,41.5936,1.3846,50.7,1627846567.0,1.0,29.9421,9375,0.012,631.4,1.0,8.0
24.3082,24.1546,39.6879,1.4515,48.9,1627846580.0,1.0,30.0089,9375,0.012,631.4,1.0,8.0
22.3187,24.1701,39.3866,1.3844,50.5,1627846593.0,1.0,29.9269,9375,0.012,631.4,1.0,8.0
24.0287,24.1736,38.9519,1.3599,50.3,1627846606.0,1.0,29.8997,9375,0.012,631.4,1.0,8.0
28.0305,24.2063,38.7803,1.44,47.8,1627846619.0,1.0,29.9756,9375,0.012,631.4,1.0,8.0
7.0777,24.2085,14.8473,1.4583,12.1,1627846632.0,1.0,29.9651,9375,0.012,631.4,2.0,25.1
26.4928,23.9117,39.8271,1.4331,81.5,1627846645.0,1.0,31.7221,9375,0.012,631.4,2.0,25.1
22.6995,23.9311,41.9901,1.4517,50.1,1627846658.0,1.0,31.6178,9375,0.012,631.4,2.0,25.1
31.4729,23.9859,37.5834,1.41,60.4,1627846671.0,1.0,31.5724,9375,0.012,631.4,2.0,25.1
23.5362,24.0024,40.2985,1.3799,51.9,1627846684.0,1.0,31.5332,9375,0.012,631.4,2.0,25.1
24.5498,24.0078,38.5779,1.4151,49.7,1627846697.0,1.0,31.5102,9375,0.012,631.4,2.0,25.1
21.0367,24.0845,40.5148,1.3728,47.5895,1627846710.0,1.0,31.5567,9375,0.012,631.4,2.0,25.1
22.3193,24.1057,37.6835,1.4036,47.8104,1627846723.0,1.0,30.687,9375,0.012,631.4,2.0,25.1
33.6896,24.16,39.5071,1.4033,50.8902,1627846736.0,1.0,30.6537,9375,0.012,631.4,2.0,25.1
9.6688,24.1743,11.4525,1.3546,9.9261,1627846749.0,1.0,30.5843,9375,0.012,630.5,3.0,68.8
21.8887,24.1798,32.6476,1.3294,73.2,1627846762.0,1.0,30.5204,9375,0.012,630.5,3.0,68.8
25.5957,24.1961,42.3155,1.4395,87.6,1627846775.0,1.0,30.131,9375,0.012,630.5,3.0,68.8
33.4629,24.2192,48.3761,1.4759,91.4,1627846788.0,1.0,30.4244,9375,0.012,630.5,3.0,68.8
34.481,24.2513,43.4008,1.4886,89.1,1627846801.0,1.0,30.4823,9375,0.012,630.5,3.0,68.8
26.164,24.2636,42.78,1.4636,92.9,1627846814.0,1.0,30.509,9375,0.012,630.5,3.0,68.8
33.1361,24.2723,44.8678,1.4757,92.8986,1627846827.0,1.0,30.5026,9375,0.012,630.5,3.0,68.8
29.6769,24.2814,47.9932,1.5018,92.1984,1627846840.0,1.0,30.5422,9375,0.012,630.5,3.0,68.8
29.3639,24.3021,40.4362,1.4487,94.7,1627846853.0,1.0,30.5345,9375,0.012,630.5,3.0,68.8
16.3413,24.3633,28.6896,1.3184,74.1,1627846879.0,1.0,30.4288,9375,0.012,628.0,4.0,130.5
32.4097,24.3715,41.2319,1.4271,92.7986,1627846892.0,1.0,30.5156,9375,0.012,628.0,4.0,130.5
27.4384,24.3798,46.392,1.482,92.8,1627846905.0,1.0,30.583,9375,0.012,628.0,4.0,130.5
28.5493,24.3933,42.9482,1.5067,94.6,1627846918.0,1.0,30.5828,9375,0.012,628.0,4.0,130.5
39.6452,24.4184,32.2404,1.5062,97.5,1627846931.0,1.0,30.6117,9375,0.012,628.0,4.0,130.5
31.2268,24.4368,40.1785,1.4646,96.9,1627846944.0,1.0,30.614,9375,0.012,628.0,4.0,130.5
28.4174,24.4407,43.6053,1.5003,97.3,1627846957.0,1.0,30.5824,9375,0.012,628.0,4.0,130.5
32.9371,24.4465,41.5225,1.5245,96.6,1627846970.0,1.0,30.6306,9375,0.012,628.0,4.0,130.5
27.2383,24.4644,42.9481,1.4945,92.2,1627846983.0,1.0,30.614,9375,0.012,628.0,4.0,130.5
16.1545,24.4884,15.4936,1.4954,20.3,1627846996.0,1.0,30.5884,9375,0.012,625.0,5.0,311.1
29.8827,24.5022,38.2196,1.4149,94.4,1627847009.0,1.0,30.5372,9375,0.012,625.0,5.0,311.1
31.6873,24.5053,43.4229,1.4393,98.6,1627847022.0,1.0,30.5091,9375,0.012,625.0,5.0,311.1
34.5536,24.5104,44.1856,1.5008,99.2,1627847035.0,1.0,30.5899,9375,0.012,625.0,5.0,311.1
31.9642,24.5311,40.3656,1.452,99.6,1627847048.0,1.0,30.5526,9375,0.012,625.0,5.0,311.1
32.326,24.5436,43.4454,1.4881,98.5,1627847061.0,1.0,30.6333,9375,0.012,625.0,5.0,311.1
31.8809,24.5555,44.6023,1.5071,98.8,1627847074.0,1.0,30.669,9375,0.012,625.0,5.0,311.1
30.038,24.5574,38.7886,1.5311,98.5,1627847087.0,1.0,30.7174,9375,0.012,625.0,5.0,311.1
28.1862,24.5608,46.8591,1.5001,99.5999,1627847100.0,1.0,30.6563,9375,0.012,625.0,5.0,311.1
16.7559,24.7043,29.7494,1.3244,92.4,1627849843.0,1.0,30.9715,9375,0.012,631.5,1.0,8.3
25.6482,24.7095,40.3222,1.4447,50.9,1627849856.0,1.0,31.0733,9375,0.012,631.5,1.0,8.3
27.6369,24.7248,46.6313,1.4707,48.8,1627849869.0,1.0,31.0849,9375,0.012,631.5,1.0,8.3
26.5354,24.7372,37.3219,1.3502,51.0,1627849882.0,1.0,30.9636,9375,0.012,631.5,1.0,8.3
20.6465,24.7518,39.5806,1.3618,49.6,1627849895.0,1.0,30.5412,9375,0.012,631.5,1.0,8.3
27.9597,24.7608,44.6583,1.3674,51.6097,1627849908.0,1.0,30.5101,9375,0.012,631.5,1.0,8.3
23.3208,24.77,36.7868,1.3731,49.8,1627849921.0,1.0,30.497,9375,0.012,631.5,1.0,8.3
24.5469,24.8011,42.037,1.3733,48.5,1627849934.0,1.0,30.5033,9375,0.012,631.5,1.0,8.3
22.5873,24.8125,36.0609,1.3866,49.6,1627849947.0,1.0,30.5471,9375,0.012,631.5,1.0,8.3
4.9964,24.8205,11.1616,1.4221,17.7,1627849960.0,1.0,30.543,9375,0.012,631.5,2.0,21.5
28.3862,24.3571,39.6724,1.4563,59.5919,1627849973.0,1.0,32.6515,9375,0.012,631.5,2.0,21.5
29.9908,24.4135,48.7834,1.4646,63.1,1627849986.0,1.0,32.6503,9375,0.012,631.5,2.0,21.5
23.9374,24.4429,40.9647,1.3915,51.1902,1627849999.0,1.0,32.564,9375,0.012,631.5,2.0,21.5
22.0108,24.4533,31.267,1.3796,47.9,1627850012.0,1.0,32.5557,9375,0.012,631.5,2.0,21.5
22.6733,24.4767,43.7323,1.3608,49.6,1627850025.0,1.0,32.5257,9375,0.012,631.5,2.0,21.5
20.341,24.4987,34.5659,1.3618,52.1904,1627850038.0,1.0,31.5447,9375,0.012,631.5,2.0,21.5
33.9342,24.5735,44.381,1.3904,58.2917,1627850051.0,1.0,31.5679,9375,0.012,631.5,2.0,21.5
25.7116,24.591,41.8685,1.416,49.7,1627850064.0,1.0,31.5853,9375,0.012,631.5,2.0,21.5
16.8182,24.6019,26.6018,1.3982,19.4,1627850077.0,1.0,31.5372,9375,0.012,630.4,3.0,69.6
21.96,24.6148,39.1382,1.4108,73.7,1627850090.0,1.0,31.5075,9375,0.012,630.4,3.0,69.6
29.3249,24.6374,42.4047,1.4762,90.5,1627850103.0,1.0,30.8037,9375,0.012,630.4,3.0,69.6
30.105,24.677,47.623,1.5132,95.9,1627850116.0,1.0,31.1094,9375,0.012,630.4,3.0,69.6
28.0916,24.7004,45.2267,1.5256,89.3,1627850129.0,1.0,31.2004,9375,0.012,630.4,3.0,69.6
29.0522,24.7177,42.8394,1.4771,94.0,1627850142.0,1.0,31.2121,9375,0.012,630.4,3.0,69.6
29.4143,24.7318,39.1694,1.519,91.1018,1627850155.0,1.0,31.2248,9375,0.012,630.4,3.0,69.6
28.3281,24.7409,39.4832,1.5204,94.2,1627850168.0,1.0,31.2743,9375,0.012,630.4,3.0,69.6
39.091,24.7763,43.9354,1.4893,94.6,1627850181.0,1.0,31.235,9375,0.012,630.4,3.0,69.6
7.8968,24.8037,14.2725,1.5266,37.9635,1627850207.0,1.0,30.9426,9375,0.012,626.3,4.0,157.3
31.119,24.8179,45.8038,1.4348,90.8,1627850220.0,1.0,31.198,9375,0.012,626.3,4.0,157.3
32.2925,24.8346,42.2548,1.4585,98.6,1627850233.0,1.0,31.2614,9375,0.012,626.3,4.0,157.3
32.3642,24.8628,43.9333,1.4949,96.2,1627850246.0,1.0,31.2772,9375,0.012,626.3,4.0,157.3
28.7918,24.8811,42.3711,1.5254,97.6,1627850259.0,1.0,31.3619,9375,0.012,626.3,4.0,157.3
34.6236,24.8967,41.3713,1.5253,98.2,1627850272.0,1.0,31.3393,9375,0.012,626.3,4.0,157.3
32.0092,24.9113,38.2412,1.4953,97.5,1627850285.0,1.0,31.4112,9375,0.012,626.3,4.0,157.3
33.8795,24.9308,40.1511,1.5073,99.2,1627850298.0,1.0,31.5893,9375,0.012,626.3,4.0,157.3
31.1814,24.9493,48.3027,1.544,98.9,1627850311.0,1.0,31.7778,9375,0.012,626.3,4.0,157.3
7.5713,24.9547,16.5079,1.5017,27.6,1627850324.0,1.0,31.7748,9375,0.012,623.6,5.0,262.6
24.2702,24.7934,37.1191,1.5015,96.0,1627850337.0,1.0,31.924,9375,0.012,623.6,5.0,262.6
29.9834,24.8094,37.3929,1.4949,99.0,1627850350.0,1.0,31.8451,9375,0.012,623.6,5.0,262.6
32.2835,24.8369,39.6823,1.4707,99.7,1627850363.0,1.0,31.7559,9375,0.012,623.6,5.0,262.6
31.9823,24.8659,40.5493,1.4649,97.3,1627850376.0,1.0,31.8664,9375,0.012,623.6,5.0,262.6
30.6686,24.8843,38.0365,1.4836,99.4,1627850389.0,1.0,32.0412,9375,0.012,623.6,5.0,262.6
31.2025,24.7363,42.7779,1.5256,99.3001,1627850402.0,1.0,32.1511,9375,0.012,623.6,5.0,262.6
30.2296,24.7597,35.7028,1.5017,99.2,1627850415.0,1.0,32.2654,9375,0.012,623.6,5.0,262.6
32.0475,24.6099,43.0903,1.5017,98.2,1627850428.0,1.0,32.4093,9375,0.012,623.6,5.0,262.6
7.0282,25.6825,15.3912,1.3598,58.7,1627853171.0,1.0,30.9333,9375,0.012,631.4,1.0,9.0
34.494,25.7038,37.6216,1.36,63.9072,1627853184.0,1.0,30.8322,9375,0.012,631.4,1.0,9.0
22.6663,25.7035,43.234,1.4143,53.3,1627853197.0,1.0,30.831,9375,0.012,631.4,1.0,9.0
22.9674,25.7208,36.8912,1.3781,46.7894,1627853210.0,1.0,30.8112,9375,0.012,631.4,1.0,9.0
24.9505,25.7331,44.0131,1.3957,51.6,1627853223.0,1.0,30.3157,9375,0.012,631.4,1.0,9.0
23.7159,25.7429,35.09,1.403,49.8,1627853236.0,1.0,30.3133,9375,0.012,631.4,1.0,9.0
32.4007,25.7769,42.6476,1.3839,61.4,1627853249.0,1.0,30.2934,9375,0.012,631.4,1.0,9.0
22.3312,25.7793,39.4544,1.4379,47.9896,1627853262.0,1.0,30.3489,9375,0.012,631.4,1.0,9.0
24.583,25.7828,42.6463,1.3712,50.5,1627853275.0,1.0,30.259,9375,0.012,631.4,1.0,9.0
7.1609,25.7955,12.804,1.4348,40.8171,1627853288.0,1.0,30.4376,9375,0.012,631.4,2.0,22.8
26.1548,25.636,48.0917,1.4312,78.6,1627853301.0,1.0,32.0586,9375,0.012,631.4,2.0,22.8
32.0393,25.6902,46.9847,1.4508,52.5,1627853314.0,1.0,32.0481,9375,0.012,631.4,2.0,22.8
21.3735,25.7036,36.9321,1.3792,47.7,1627853327.0,1.0,31.9701,9375,0.012,631.4,2.0,22.8
20.3538,25.7188,38.2339,1.335,48.8,1627853340.0,1.0,31.9264,9375,0.012,631.4,2.0,22.8
23.9849,25.7377,40.4256,1.3544,50.2,1627853353.0,1.0,31.9537,9375,0.012,631.4,2.0,22.8
25.4767,25.7466,43.1826,1.3718,48.2,1627853366.0,1.0,31.9391,9375,0.012,631.4,2.0,22.8
31.3767,25.7974,39.1808,1.4023,47.2,1627853379.0,1.0,31.9745,9375,0.012,631.4,2.0,22.8
26.051,25.7946,38.7569,1.4081,50.0,1627853392.0,1.0,31.0193,9375,0.012,631.4,2.0,22.8
12.6161,25.8055,20.8607,1.4213,10.5,1627853405.0,1.0,31.0311,9375,0.012,630.7,3.0,73.9
28.6805,25.8216,36.5763,1.3598,82.0,1627853418.0,1.0,30.6368,9375,0.012,630.7,3.0,73.9
26.507,25.8331,44.3353,1.4514,86.7,1627853431.0,1.0,30.4134,9375,0.012,630.7,3.0,73.9
31.2728,25.8669,46.8088,1.5002,92.2,1627853444.0,1.0,30.7099,9375,0.012,630.7,3.0,73.9
27.4043,25.8773,44.3829,1.488,90.8,1627853457.0,1.0,30.722,9375,0.012,630.7,3.0,73.9
34.054,25.8954,45.4139,1.4997,91.6,1627853470.0,1.0,30.804,9375,0.012,630.7,3.0,73.9
27.9942,25.9088,44.5933,1.488,92.6,1627853483.0,1.0,30.8264,9375,0.012,630.7,3.0,73.9
27.7847,25.9118,45.4121,1.5076,92.5,1627853496.0,1.0,30.8729,9375,0.012,630.7,3.0,73.9
30.3221,25.9436,51.6941,1.537,94.3,1627853509.0,1.0,30.9352,9375,0.012,630.7,3.0,73.9
13.5988,25.9643,22.8883,1.4948,61.5,1627853535.0,1.0,31.0315,9375,0.012,629.2,4.0,140.7
33.5266,25.9797,47.2949,1.4816,92.4015,1627853548.0,1.0,30.9592,9375,0.012,629.2,4.0,140.7
33.0278,25.9914,41.7069,1.488,96.7,1627853561.0,1.0,30.9637,9375,0.012,629.2,4.0,140.7
29.6741,26.0033,49.1921,1.4577,95.2,1627853574.0,1.0,30.9312,9375,0.012,629.2,4.0,140.7
32.2536,26.0023,43.1687,1.4877,97.4,1627853587.0,1.0,30.9358,9375,0.012,629.2,4.0,140.7
31.747,26.0217,43.7983,1.53,96.6007,1627853600.0,1.0,31.0017,9375,0.012,629.2,4.0,140.7
29.036,26.0358,42.7258,1.5305,97.1006,1627853613.0,1.0,30.9989,9375,0.012,629.2,4.0,140.7
35.0927,26.0522,37.0406,1.5004,99.6,1627853626.0,1.0,30.9849,9375,0.012,629.2,4.0,140.7
34.5778,26.0842,46.9091,1.5248,92.4,1627853639.0,1.0,31.0267,9375,0.012,629.2,4.0,140.7
8.4541,26.0885,13.5026,1.5372,16.2,1627853652.0,1.0,30.9794,9375,0.012,625.3,5.0,331.3
28.2328,26.1021,42.2196,1.4758,88.9022,1627853665.0,1.0,30.9968,9375,0.012,625.3,5.0,331.3
22.7371,26.1098,42.5008,1.5053,99.1,1627853678.0,1.0,31.0393,9375,0.012,625.3,5.0,331.3
35.1482,26.1121,43.0866,1.5239,99.8,1627853691.0,1.0,31.011,9375,0.012,625.3,5.0,331.3
31.2708,26.1251,49.1278,1.4995,99.0,1627853704.0,1.0,31.1344,9375,0.012,625.3,5.0,331.3
28.662,25.9553,38.7726,1.4885,99.3,1627853717.0,1.0,31.226,9375,0.012,625.3,5.0,331.3
31.062,25.9677,41.2427,1.5179,99.0,1627853730.0,1.0,31.4337,9375,0.012,625.3,5.0,331.3
26.9197,25.9832,42.068,1.5002,98.1,1627853743.0,1.0,31.2395,9375,0.012,625.3,5.0,331.3
35.2607,26.0111,41.0053,1.506,99.8,1627853756.0,1.0,31.2538,9375,0.012,625.3,5.0,331.3
5.875,25.8675,9.8558,1.3615,41.2,1627856499.0,1.0,30.8589,9375,0.012,631.4,1.0,11.3
33.2537,25.8949,48.0533,1.4394,56.6087,1627856512.0,1.0,31.6059,9375,0.012,631.4,1.0,11.3
23.3076,25.9164,42.5617,1.3861,51.1098,1627856525.0,1.0,31.5523,9375,0.012,631.4,1.0,11.3
23.0943,25.9339,36.4362,1.3608,47.7,1627856538.0,1.0,31.5086,9375,0.012,631.4,1.0,11.3
21.8255,25.9435,39.1164,1.3979,48.1,1627856551.0,1.0,31.5345,9375,0.012,631.4,1.0,11.3
26.9899,25.9577,41.7524,1.361,60.3,1627856564.0,1.0,31.484,9375,0.012,631.4,1.0,11.3
29.4068,25.9793,40.981,1.4093,48.0,1627856577.0,1.0,30.9672,9375,0.012,631.4,1.0,11.3
22.9502,25.9878,40.0364,1.3303,47.5895,1627856590.0,1.0,30.8624,9375,0.012,631.4,1.0,11.3
24.2579,26.0017,42.61,1.3542,50.4099,1627856603.0,1.0,30.8749,9375,0.012,631.4,1.0,11.3
13.3655,26.0071,19.1012,1.374,9.0,1627856616.0,1.0,30.8879,9375,0.012,631.4,2.0,19.1
32.0492,25.8802,40.1629,1.4259,95.1,1627856629.0,1.0,33.0081,9375,0.012,631.4,2.0,19.1
29.8361,25.8946,39.1377,1.4652,48.2897,1627856642.0,1.0,32.982,9375,0.012,631.4,2.0,19.1
24.6684,25.904,40.9189,1.4168,47.6,1627856655.0,1.0,32.9181,9375,0.012,631.4,2.0,19.1
19.3323,25.9153,39.019,1.4287,47.9,1627856668.0,1.0,32.9163,9375,0.012,631.4,2.0,19.1
26.7606,25.921,39.2221,1.3919,48.7,1627856681.0,1.0,32.8652,9375,0.012,631.4,2.0,19.1
29.475,25.8352,39.0374,1.3201,52.3,1627856694.0,1.0,32.7856,9375,0.012,631.4,2.0,19.1
24.7599,25.8515,38.1329,1.4289,50.8,1627856707.0,1.0,31.937,9375,0.012,631.4,2.0,19.1
22.4736,25.8705,38.7332,1.3499,53.2907,1627856720.0,1.0,31.9334,9375,0.012,631.4,2.0,19.1
16.3235,25.898,21.1648,1.3136,68.8,1627856746.0,1.0,31.9497,9375,0.012,630.4,3.0,67.3
37.9593,25.9457,40.8283,1.471,83.7,1627856759.0,1.0,31.6842,9375,0.012,630.4,3.0,67.3
28.2288,25.9524,42.4346,1.4724,93.3,1627856772.0,1.0,31.4393,9375,0.012,630.4,3.0,67.3
29.3225,25.963,42.872,1.4965,88.4,1627856785.0,1.0,31.5031,9375,0.012,630.4,3.0,67.3
31.8944,25.9798,38.593,1.5207,90.9,1627856798.0,1.0,31.7591,9375,0.012,630.4,3.0,67.3
30.3397,25.9918,44.4737,1.4902,91.0,1627856811.0,1.0,31.6314,9375,0.012,630.4,3.0,67.3
41.173,26.0383,42.3418,1.5024,91.5,1627856824.0,1.0,31.6885,9375,0.012,630.4,3.0,67.3
27.0517,26.0525,45.2495,1.503,91.5,1627856837.0,1.0,31.6888,9375,0.012,630.4,3.0,67.3
27.818,26.0742,43.3777,1.4845,88.4,1627856850.0,1.0,31.6867,9375,0.012,630.4,3.0,67.3
13.3454,26.0775,16.6591,1.2722,56.5958,1627856863.0,1.0,31.4562,9375,0.012,629.4,4.0,140.1
28.4184,26.0841,46.8911,1.4662,88.1,1627856876.0,1.0,31.6516,9375,0.012,629.4,4.0,140.1
36.3659,26.1185,42.6689,1.4969,95.6,1627856889.0,1.0,31.718,9375,0.012,629.4,4.0,140.1
32.1723,26.1264,36.3529,1.5035,94.7,1627856902.0,1.0,31.704,9375,0.012,629.4,4.0,140.1
31.9368,26.1405,37.4986,1.4906,97.1,1627856915.0,1.0,31.6466,9375,0.012,629.4,4.0,140.1
31.6631,26.1634,44.0141,1.4968,96.5,1627856928.0,1.0,31.6562,9375,0.012,629.4,4.0,140.1
29.5399,26.174,40.1162,1.5214,97.6995,1627856941.0,1.0,31.6938,9375,0.012,629.4,4.0,140.1
37.0766,26.2117,41.821,1.4843,97.6,1627856954.0,1.0,31.6915,9375,0.012,629.4,4.0,140.1
27.2569,26.2205,38.2985,1.4849,98.3,1627856967.0,1.0,31.701,9375,0.012,629.4,4.0,140.1
9.8086,26.2298,14.8879,1.4912,20.084,1627856980.0,1.0,31.6721,9375,0.012,614.9,5.0,409.6
28.7983,26.2399,43.6795,1.4473,90.0,1627856993.0,1.0,31.7025,9375,0.012,614.9,5.0,409.6
28.8882,26.2448,40.938,1.4604,95.4009,1627857006.0,1.0,31.736,9375,0.012,614.9,5.0,409.6
33.7717,26.2611,34.8532,1.4841,99.0,1627857019.0,1.0,31.8055,9375,0.012,614.9,5.0,409.6
26.841,26.2673,42.1928,1.5205,98.8998,1627857032.0,1.0,31.7693,9375,0.012,614.9,5.0,409.6
29.9672,26.2705,41.2346,1.5345,99.4001,1627857045.0,1.0,31.8564,9375,0.012,614.9,5.0,409.6
31.2449,26.2846,40.0919,1.5398,98.6997,1627857058.0,1.0,31.8403,9375,0.012,614.9,5.0,409.6
26.9401,26.2923,42.0047,1.5293,99.2,1627857071.0,1.0,31.9183,9375,0.012,614.9,5.0,409.6
31.432,26.3368,41.6648,1.5348,99.8,1627857084.0,1.0,31.9722,9375,0.012,614.9,5.0,409.6
